web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620708839-3283","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2019","58.60","54.25"
"1620708839-3276","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2020","52.13","47.45"
"1620708839-3319","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2016","7.27","7.84"
"1620708839-3267","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2020","48.55","36.13"
"1620708839-3338","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2015","15.00","21.00"
"1620708839-3262","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2021","32.32","32.25"
"1620708839-3301","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2018","18.48","25.42"
"1620708839-3295","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2018","30.52","42.43"
"1620708839-3277","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2020","56.98","51.46"
"1620708839-3321","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2016","13.78","7.37"
"1620708839-3344","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2014","13.40","10.22"
"1620708839-3296","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2018","38.00","30.89"
"1620708839-3307","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2017","8.02","8.06"
"1620708839-3263","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2021","35.41","32.27"
"1620708839-3325","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2016","18.06","14.03"
"1620708839-3297","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2018","35.14","37.80"
"1620708839-3270","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2020","40.63","36.83"
"1620708839-3268","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2020","40.73","48.08"
"1620708839-3340","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2014","11.17","15.05"
"1620708839-3282","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2019","53.91","39.36"
"1620708839-3281","https://finance.yahoo.com/quote/QURE/history?period1=1391644800&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2019","39.00","50.04"
