web-scraper-order,web-scraper-start-url,Date,Open,Close
1620710729-3350,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2021",8.52,8.75
1620710729-3425,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2015",9.32,8.84
1620710729-3482,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2010",3.39,3.21
1620710729-3372,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jul 01, 2019",7.89,7.26
1620710729-3411,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2016",7.8,8.25
1620710729-3353,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2021",8.59,8.29
1620710729-3487,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2010",3.96,4.12
1620710729-3374,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2019",8.02,7.29
1620710729-3434,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2014",9.02,10.61
1620710729-3378,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2019",6.87,7.69
1620710729-3405,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2016",9.49,10.09
1620710729-3386,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2018",8.95,8.66
1620710729-3450,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2013",2.63,2.39
1620710729-3471,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2011",4.55,4.16
1620710729-3422,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2015",9.09,9.13
1620710729-3448,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2013",2.38,2.9
1620710729-3418,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2015",7.64,7.08
1620710729-3485,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2010",4.28,3.83
1620710729-3455,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2012",1.53,1.5
1620710729-3439,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jan 01, 2014",6.68,7.04
1620710729-3365,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2020",7.5,6.94
1620710729-3399,https://finance.yahoo.com/quote/SEKEY/history?period1=1201737600&period2=1620691200&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2017",10.73,10.13
