web-scraper-order,web-scraper-start-url,Date,Open,Close
1620708498-3099,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2015",5.16,6.3
1620708498-3134,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2012",2.92,2.63
1620708498-3106,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2014",5.4,4.89
1620708498-3147,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Apr 01, 2011",3.25,3.37
1620708498-3187,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2007",5.55,5.57
1620708498-3070,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2017",13.21,11.12
1620708498-3125,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Feb 01, 2013",2.61,2.8
1620708498-3155,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2010",5.3,4.37
1620708498-3151,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Dec 01, 2010",4.13,4.02
1620708498-3107,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Aug 01, 2014",4.51,5.25
1620708498-3121,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Jun 01, 2013",2.77,2.81
1620708498-3160,https://finance.yahoo.com/quote/CO/history?period1=1178755200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Mar 01, 2010",5.36,6
