web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620707293-2565","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2017","17.60","18.34"
"1620707293-2546","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2018","17.43","14.83"
"1620707293-2600","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2014","14.82","14.95"
"1620707293-2574","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2016","13.54","16.16"
"1620707293-2532","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2020","27.49","35.66"
"1620707293-2547","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2018","15.53","17.27"
"1620707293-2587","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2015","15.56","15.31"
"1620707293-2544","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2019","22.23","25.47"
"1620707293-2562","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2017","15.25","15.45"
"1620707293-2519","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2021","71.90","65.71"
"1620707293-2525","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2020","40.78","44.70"
"1620707293-2606","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2013","11.81","17.24"
"1620707293-2540","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2019","28.39","30.35"
"1620707293-2582","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2015","15.33","14.71"
"1620707293-2552","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2018","12.98","13.68"
"1620707293-2580","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2016","13.88","12.04"
"1620707293-2581","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2016","14.46","13.95"
"1620707293-2566","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2017","19.94","17.48"
"1620707293-2563","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2017","16.55","15.21"
"1620707293-2558","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2017","7.69","7.47"
"1620707293-2608","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2013","11.00","10.21"
"1620707293-2526","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2020","36.49","40.48"
"1620707293-2529","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2020","30.76","30.53"
"1620707293-2518","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2021","67.48","79.67"
"1620707293-2567","https://finance.yahoo.com/quote/NSTG/history?period1=1372291200&period2=1620604800&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2017","19.06","19.87"
