web-scraper-order,web-scraper-start-url,Date,Open,Close*
"1615855908-1647","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 04, 2020","200.20","205.26"
"1615855908-1460","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 29, 2021","265.30","258.33"
"1615855908-1459","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 01, 2021","259.52","262.01"
"1615855908-1533","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 14, 2020","277.62","271.82"
"1615855908-1722","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 15, 2020","220.61","221.15"
"1615855908-1458","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 02, 2021","264.00","267.08"
"1615855908-1530","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 19, 2020","265.53","261.40"
"1615855908-1463","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 26, 2021","278.14","282.05"
"1615855908-1560","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 04, 2020","287.25","282.73"
"1615855908-1707","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 06, 2020","210.47","210.85"
"1615855908-1444","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 23, 2021","259.50","265.86"
"1615855908-1706","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 07, 2020","210.30","212.33"
"1615855908-1622","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 09, 2020","231.52","238.67"
"1615855908-1564","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 31, 2020","293.95","293.20"
"1615855908-1469","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 15, 2021","247.90","251.36"
"1615855908-1499","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 02, 2020","285.36","287.52"
"1615855908-1628","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 01, 2020","224.59","231.91"
"1615855908-1665","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 07, 2020","171.79","168.83"
"1615855908-1689","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 04, 2020","189.17","191.76"
"1615855908-1517","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 05, 2020","291.90","294.68"
"1615855908-1646","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 05, 2020","207.02","207.07"
"1615855908-1538","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 07, 2020","259.21","258.12"
"1615855908-1723","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 14, 2020","221.61","219.06"
"1615855908-1718","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 22, 2020","222.31","221.32"
"1615855908-1604","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 06, 2020","233.76","240.28"
"1615855908-1527","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 22, 2020","279.87","278.12"
"1615855908-1664","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 08, 2020","171.25","174.28"
"1615855908-1551","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 18, 2020","258.40","252.53"
"1615855908-1452","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 10, 2021","272.45","271.87"
"1615855908-1559","https://finance.yahoo.com/quote/FB/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 08, 2020","271.28","271.16"
